first_author,effect_size_ID,study_ID,year_published,citation,journal,domain,taxa,common_name,scientific_name,scientific_name_OTL,development_stage,sex,includes_body_size,body_size,size unit,pop_source,temperature,BPA,BPA_unit,corrected_dose,time,time_day,trait,hierarchy,response,response_unit,mean_control,sd_control,se_control,n_control,mean_treat,sd_treat,se_treat,n_treat,mean_c_1,mean_t_1,lnRR,lnRR_direct,lnRR_variance,notes,Link
Hatef,2164,102,2012,,Environmental Toxicology and Chemistry,Vertebrate,Fish,goldfish,Carassius auratus,Carassius auratus,Adult,Male,0,,,captive,20,20,ug l,20,90 days,90,Reproduction,Cellular,Sperm concentration,ul,207.1,171.9683692,60.8,8,58.8,75.51900423,26.7,8,208.1,59.8,-1.247013072,-1.247013072,29.68500488,,
Hatef,2165,102,2012,,Environmental Toxicology and Chemistry,Vertebrate,Fish,goldfish,Carassius auratus,Carassius auratus,Adult,Male,0,,,captive,20,0.2,ug l,0.2,90 days,90,Reproduction,Cellular,Sperm movement,%,63.27434,10.012131,3.539823,8,51.32743,7.509099,2.654867,8,64.27434,52.32743,-0.205639777,-0.205639777,0.329647472,,
Hatef,2166,102,2012,,Environmental Toxicology and Chemistry,Vertebrate,Fish,goldfish,Carassius auratus,Carassius auratus,Adult,Male,0,,,captive,20,20,ug l,20,90 days,90,Reproduction,Cellular,Sperm movement,%,63.27434,10.012131,3.539823,8,41.15044,12.515164,4.424779,8,64.27434,42.15044,-0.421915361,-0.421915361,0.659445928,,
Guo,2167,103,2012,"Transcriptional responses of heat shock protein 70 (Hsp70) to thermal, bisphenol A, and copper stresses in the dinoflagellate Prorocentrum minimum",Chemosphere,Autotroph,Phytoplankton,dinoflagellate,Prorocentrum minimum,Prorocentrum minimum,NA,NA,0,,,captive,20,0.01,mg l,10,72 h,3,Growth,Cellular,Cell count,n ml,5.104603,0.005020921,0.003550327,2,4.974059,0.050209205,0.035503269,2,6.104603,5.974059,-0.021616481,-0.021616481,0.000213057,,https://www.sciencedirect.com/science/article/pii/S004565351200625X
Guo,2168,103,2012,,Chemosphere,Autotroph,Phytoplankton,dinoflagellate,Prorocentrum minimum,Prorocentrum minimum,NA,NA,0,,,captive,20,0.1,mg l,100,72 h,3,Growth,Cellular,Cell count,n ml,5.104603,0.005020921,0.003550327,2,4.697908,0.045188285,0.031952942,2,6.104603,5.697908,-0.068943987,-0.068943987,0.000181252,,
Guo,2169,103,2012,,Chemosphere,Autotroph,Phytoplankton,dinoflagellate,Prorocentrum minimum,Prorocentrum minimum,NA,NA,0,,,captive,20,0.5,mg l,500,72 h,3,Growth,Cellular,Cell count,n ml,5.104603,0.005020921,0.003550327,2,4.717992,0.110460251,0.078107193,2,6.104603,5.717992,-0.065425382,-0.065425382,0.001069001,,
Guo,2170,103,2012,,Chemosphere,Autotroph,Phytoplankton,dinoflagellate,Prorocentrum minimum,Prorocentrum minimum,NA,NA,0,,,captive,20,1,mg l,1000,72 h,3,Growth,Cellular,Cell count,n ml,5.104603,0.005020921,0.003550327,2,4.487029,0.105439331,0.074556866,2,6.104603,5.487029,-0.106656134,-0.106656134,0.001015131,,
Guo,2171,103,2012,,Chemosphere,Autotroph,Phytoplankton,dinoflagellate,Prorocentrum minimum,Prorocentrum minimum,NA,NA,0,,,captive,20,2.5,mg l,2500,72 h,3,Growth,Cellular,Cell count,n ml,5.104603,0.005020921,0.003550327,2,4.251046,0.070292887,0.049704577,2,6.104603,5.251046,-0.150615782,-0.150615782,0.000472551,,
Guo,2172,103,2012,,Chemosphere,Autotroph,Phytoplankton,dinoflagellate,Prorocentrum minimum,Prorocentrum minimum,NA,NA,0,,,captive,20,5,mg l,5000,72 h,3,Growth,Cellular,Cell count,n ml,5.104603,0.005020921,0.003550327,2,4.256067,0.065271967,0.04615425,2,6.104603,5.256067,-0.149660048,-0.149660048,0.000407352,,
Guo,2173,103,2012,,Chemosphere,Autotroph,Phytoplankton,dinoflagellate,Prorocentrum minimum,Prorocentrum minimum,NA,NA,0,,,captive,20,10,mg l,10000,72 h,3,Growth,Cellular,Cell count,n ml,5.104603,0.005020921,0.003550327,2,4.070293,0.005020921,0.003550327,2,6.104603,5.070293,-0.18564447,-0.18564447,4.55E-06,,
Gattullo,2174,104,2012,Removal of bisphenol A by the freshwater green alga Monoraphidium braunii and the role of natural organic matter,Science of The Total Environment,Autotroph,Phytoplankton,,Monoraphidium braunii,Monoraphidium braunii,NA,NA,0,,,captive,20,2,mg l,2000,4 days,4,Growth,Cellular,Cell count,10^5 ml,46.699507,2.955665,1.477833,4,45.221675,3.546798,1.773399,4,47.699507,46.221675,-0.031472218,-0.031472218,0.113826864,,https://www.sciencedirect.com/science/article/pii/S0048969711013477
Gattullo,2175,104,2012,,Science of The Total Environment,Autotroph,Phytoplankton,,Monoraphidium braunii,Monoraphidium braunii,NA,NA,0,,,captive,20,4,mg l,4000,4 days,4,Growth,Cellular,Cell count,10^5 ml,46.699507,2.955665,1.477833,4,35.763547,5.91133,2.955665,4,47.699507,36.763547,-0.260414279,-0.260414279,0.283411886,,
Gattullo,2176,104,2012,,Science of The Total Environment,Autotroph,Phytoplankton,,Monoraphidium braunii,Monoraphidium braunii,NA,NA,0,,,captive,20,10,mg l,10000,4 days,4,Growth,Cellular,Cell count,10^5 ml,46.699507,2.955665,1.477833,4,6.502463,1.182266,0.591133,4,47.699507,7.502463,-1.849689696,-1.849689696,0.092362871,,
Gattullo,2177,104,2012,,Science of The Total Environment,Autotroph,Phytoplankton,,Monoraphidium braunii,Monoraphidium braunii,NA,NA,0,,,captive,20,2,mg l,2000,4 days,4,Plant-specific,Cellular,Chlorophyll a,%,100,5.555556,2.777778,4,80.555556,7.777778,3.888889,4,101,81.555556,-0.21383606,-0.21383606,0.261834031,,
Gattullo,2178,104,2012,,Science of The Total Environment,Autotroph,Phytoplankton,,Monoraphidium braunii,Monoraphidium braunii,NA,NA,0,,,captive,20,4,mg l,4000,4 days,4,Plant-specific,Cellular,Chlorophyll a,%,100,5.555556,2.777778,4,38.888889,8.888889,4.444444,4,101,39.888889,-0.929022703,-0.929022703,0.571599275,,
Gattullo,2179,104,2012,,Science of The Total Environment,Autotroph,Phytoplankton,,Monoraphidium braunii,Monoraphidium braunii,NA,NA,0,,,captive,20,10,mg l,10000,4 days,4,Plant-specific,Cellular,Chlorophyll a,%,100,5.555556,2.777778,4,36.666667,2.222222,1.111111,4,101,37.666667,-0.986344978,-0.986344978,0.109172673,,
Ebenezer,2180,105,2012,"Evaluation of the sub-lethal toxicity of Cu, Pb, bisphenol A and polychlorinated biphenyl to the marine dinoflagellate Cochlodinium polykrikoides",Algae,Autotroph,Phytoplankton,dinoflagellate,Cochlodinium polykrikoides,Dinophyceae sp. GD1590bp26,NA,NA,0,,,captive,20,0.1,mg l,100,72 h,3,Growth,Cellular,Cell count,n ml,4.692308,0.01923077,0.01359821,2,4.480769,0,0,2,5.692308,5.480769,-0.03787037,-0.03787037,3.25E-05,,https://www.researchgate.net/profile/Vinitha_Ebenezer/publication/221901721_Evaluation_of_the_sub-lethal_toxicity_of_Cu_Pb_bisphenol_A_and_polychlorinated_biphenyl_to_the_marine_dinoflagellate_Cochlodinium_polykrikoides/links/0d1c84f6c27cb7a9d8000000/Evaluation-of-the-sub-lethal-toxicity-of-Cu-Pb-bisphenol-A-and-polychlorinated-biphenyl-to-the-marine-dinoflagellate-Cochlodinium-polykrikoides.pdf
Ebenezer,2181,105,2012,,Algae,Autotroph,Phytoplankton,dinoflagellate,Cochlodinium polykrikoides,Dinophyceae sp. GD1590bp26,NA,NA,0,,,captive,20,0.5,mg l,500,72 h,3,Growth,Cellular,Cell count,n ml,4.692308,0.01923077,0.01359821,2,4.211538,0.05769231,0.04079462,2,5.692308,5.211538,-0.088240776,-0.088240776,0.000351815,,
Ebenezer,2182,105,2012,,Algae,Autotroph,Phytoplankton,dinoflagellate,Cochlodinium polykrikoides,Dinophyceae sp. GD1590bp26,NA,NA,0,,,captive,20,1,mg l,1000,72 h,3,Growth,Cellular,Cell count,n ml,4.692308,0.01923077,0.01359821,2,4.019231,0.05769231,0.04079462,2,5.692308,5.019231,-0.125839055,-0.125839055,0.000364049,,
Ebenezer,2183,105,2012,,Algae,Autotroph,Phytoplankton,dinoflagellate,Cochlodinium polykrikoides,Dinophyceae sp. GD1590bp26,NA,NA,0,,,captive,20,2.5,mg l,2500,72 h,3,Growth,Cellular,Cell count,n ml,4.692308,0.01923077,0.01359821,2,3.961538,0,0,2,5.692308,4.961538,-0.137400016,-0.137400016,3.25E-05,,
Ebenezer,2184,105,2012,,Algae,Autotroph,Phytoplankton,dinoflagellate,Cochlodinium polykrikoides,Dinophyceae sp. GD1590bp26,NA,NA,0,,,captive,20,5,mg l,5000,72 h,3,Growth,Cellular,Cell count,n ml,4.692308,0.01923077,0.01359821,2,3.711538,0.01923077,0.01359821,2,5.692308,4.711538,-0.189101396,-0.189101396,7.17E-05,,
Ebenezer,2185,105,2012,,Algae,Autotroph,Phytoplankton,dinoflagellate,Cochlodinium polykrikoides,Dinophyceae sp. GD1590bp26,NA,NA,0,,,captive,20,10,mg l,10000,72 h,3,Growth,Cellular,Cell count,n ml,4.692308,0.01923077,0.01359821,2,3.423077,0.03846154,0.02719641,2,5.692308,4.423077,-0.252280182,-0.252280182,0.000199708,,
Ebenezer,2186,105,2012,,Algae,Autotroph,Phytoplankton,dinoflagellate,Cochlodinium polykrikoides,Dinophyceae sp. GD1590bp26,NA,NA,0,,,captive,20,25,mg l,25000,72 h,3,Growth,Cellular,Cell count,n ml,4.692308,0.01923077,0.01359821,2,3.134615,0.03846154,0.02719641,2,5.692308,4.134615,-0.319721573,-0.319721573,0.000211375,,
Ebenezer,2187,105,2012,,Algae,Autotroph,Phytoplankton,dinoflagellate,Cochlodinium polykrikoides,Dinophyceae sp. GD1590bp26,NA,NA,0,,,captive,20,50,mg l,50000,72 h,3,Growth,Cellular,Cell count,n ml,4.692308,0.01923077,0.01359821,2,3,0.07692308,0.05439283,2,5.692308,4,-0.352821429,-0.352821429,0.000772129,,
Ebenezer,2188,105,2012,,Algae,Autotroph,Phytoplankton,dinoflagellate,Cochlodinium polykrikoides,Dinophyceae sp. GD1590bp26,NA,NA,0,,,captive,20,100,mg l,100000,72 h,3,Growth,Cellular,Cell count,n ml,4.692308,0.01923077,0.01359821,2,0,0,,2,5.692308,1,-1.73911579,-1.73911579,3.25E-05,,
Ebenezer,2189,105,2012,,Algae,Autotroph,Phytoplankton,dinoflagellate,Cochlodinium polykrikoides,Dinophyceae sp. GD1590bp26,NA,NA,0,,,captive,20,250,mg l,250000,72 h,3,Growth,Cellular,Cell count,n ml,4.692308,0.01923077,0.01359821,2,0,0,,2,5.692308,1,-1.73911579,-1.73911579,3.25E-05,,
Ebenezer,2190,105,2012,,Algae,Autotroph,Phytoplankton,dinoflagellate,Cochlodinium polykrikoides,Dinophyceae sp. GD1590bp26,NA,NA,0,,,captive,20,500,mg l,500000,72 h,3,Growth,Cellular,Cell count,n ml,4.692308,0.01923077,0.01359821,2,0,0,,2,5.692308,1,-1.73911579,-1.73911579,3.25E-05,,
M'Rabet,2191,106,2018,"Impact of two plastic-derived chemicals, the Bisphenol A and the di-2-ethylhexyl phthalate, exposure on the marine toxic dinoflagellate Alexandrium pacificum",Marine Pollution Bulletin,Autotroph,Phytoplankton,dinoflagellate,Alexandrium pacificum,Alexandrium pacificum,NA,NA,0,,,wild,21,2,ug l,2,144 h,6,Plant-specific,Cellular,Chlorophyll a,ug l,560.9195,25.28735632,14.59966198,3,195.4023,6.89655172,3.98172599,3,561.9195,196.4023,-1.051193495,-1.051193495,0.460047819,,https://www.sciencedirect.com/science/article/pii/S0025326X17309360
M'Rabet,2192,106,2018,,Marine Pollution Bulletin,Autotroph,Phytoplankton,dinoflagellate,Alexandrium pacificum,Alexandrium pacificum,NA,NA,0,,,wild,21,20,ug l,20,144 h,6,Plant-specific,Cellular,Chlorophyll a,ug l,560.9195,25.28735632,14.59966198,3,29.88506,6.89655172,3.98172599,3,561.9195,30.88506,-2.901086029,-2.901086029,0.892652244,,
M'Rabet,2193,106,2018,,Marine Pollution Bulletin,Autotroph,Phytoplankton,dinoflagellate,Alexandrium pacificum,Alexandrium pacificum,NA,NA,0,,,wild,21,2,ug l,2,144 h,6,Growth,Cellular,Cell count,cell ml,11494.25,367.816092,212.3587197,3,7540.23,91.95402299,53.08967993,3,11495.25,7541.23,-0.421548608,-0.421548608,4.296778593,,
M'Rabet,2194,106,2018,,Marine Pollution Bulletin,Autotroph,Phytoplankton,dinoflagellate,Alexandrium pacificum,Alexandrium pacificum,NA,NA,0,,,wild,21,20,ug l,20,144 h,6,Growth,Cellular,Cell count,cell ml,11494.25,367.816092,212.3587197,3,3310.345,229.8850575,132.7241998,3,11495.25,3311.345,-1.244579455,-1.244579455,9.24283739,,
M'Rabet,2195,106,2018,,Marine Pollution Bulletin,Autotroph,Phytoplankton,dinoflagellate,Alexandrium pacificum,Alexandrium pacificum,NA,NA,0,,,wild,21,2,ug l,2,144 h,6,Energy metabolism,Cellular,O2 consumption,umol O2 l min,1.062992,0.0992126,0.05728042,3,0.6094488,0.12283465,0.07091862,3,2.062992,1.6094488,-0.248265596,-0.248265596,0.004715383,,
M'Rabet,2196,106,2018,,Marine Pollution Bulletin,Autotroph,Phytoplankton,dinoflagellate,Alexandrium pacificum,Alexandrium pacificum,NA,NA,0,,,wild,21,20,ug l,20,144 h,6,Energy metabolism,Cellular,O2 consumption,umol O2 l min,1.062992,0.0992126,0.05728042,3,0.6708661,0.02834646,0.01636583,3,2.062992,1.6708661,-0.210815241,-0.210815241,0.001750732,,
M'Rabet,2197,106,2018,,Marine Pollution Bulletin,Autotroph,Phytoplankton,dinoflagellate,Alexandrium pacificum,Alexandrium pacificum,NA,NA,0,,,wild,21,2,ug l,2,144 h,6,Plant-specific,Cellular,Photosynthesis,umol O2 l min,1.545276,0.53149606,0.3068594,3,1.240157,0.19685039,0.11365163,3,2.545276,2.240157,-0.127693139,-0.127693139,0.042761055,,
M'Rabet,2198,106,2018,,Marine Pollution Bulletin,Autotroph,Phytoplankton,dinoflagellate,Alexandrium pacificum,Alexandrium pacificum,NA,NA,0,,,wild,21,20,ug l,20,144 h,6,Plant-specific,Cellular,Photosynthesis,umol O2 l min,1.545276,0.53149606,0.3068594,3,1.348425,0.05905512,0.03409549,3,2.545276,2.348425,-0.080494201,-0.080494201,0.037490093,,
M'Rabet,2199,106,2018,,Marine Pollution Bulletin,Autotroph,Phytoplankton,dinoflagellate,Alexandrium pacificum,Alexandrium pacificum,NA,NA,0,,,wild,21,2,ug l,2,120 h,5,Plant-specific,Cellular,Chlorophyll a,ug l,218.3908,6.89655172,3.98172599,3,29.88506,6.89655172,3.98172599,3,219.3908,30.88506,-1.960582043,-1.960582043,0.585591604,,
M'Rabet,2200,106,2018,,Marine Pollution Bulletin,Autotroph,Phytoplankton,dinoflagellate,Alexandrium pacificum,Alexandrium pacificum,NA,NA,0,,,wild,21,20,ug l,20,120 h,5,Plant-specific,Cellular,Chlorophyll a,ug l,218.3908,6.89655172,3.98172599,3,9.195402,6.89655172,3.98172599,3,219.3908,10.195402,-3.06891778,-3.06891778,1.627293005,,
M'Rabet,2201,106,2018,,Marine Pollution Bulletin,Autotroph,Phytoplankton,dinoflagellate,Alexandrium pacificum,Alexandrium pacificum,NA,NA,0,,,wild,21,2,ug l,2,120 h,5,Growth,Cellular,Cell count,cell ml,8091.954,735.6321839,424.7174394,3,4321.839,183.908046,106.1793599,3,8092.954,4322.839,-0.627081444,-0.627081444,24.89715131,,
M'Rabet,2202,106,2018,,Marine Pollution Bulletin,Autotroph,Phytoplankton,dinoflagellate,Alexandrium pacificum,Alexandrium pacificum,NA,NA,0,,,wild,21,20,ug l,20,120 h,5,Growth,Cellular,Cell count,cell ml,8091.954,735.6321839,424.7174394,3,1103.448,137.9310345,79.63451989,3,8092.954,1104.448,-1.991648144,-1.991648144,28.0310542,,
M'Rabet,2203,106,2018,,Marine Pollution Bulletin,Autotroph,Phytoplankton,dinoflagellate,Alexandrium pacificum,Alexandrium pacificum,NA,NA,0,,,wild,21,2,ug l,2,120 h,5,Energy metabolism,Cellular,O2 consumption,umol O2 l min,0.7133858,0.08503937,0.0490975,3,0.5291339,0.04251969,0.02454875,3,1.7133858,1.5291339,-0.113769916,-0.113769916,0.001801008,,
M'Rabet,2204,106,2018,,Marine Pollution Bulletin,Autotroph,Phytoplankton,dinoflagellate,Alexandrium pacificum,Alexandrium pacificum,NA,NA,0,,,wild,21,20,ug l,20,120 h,5,Energy metabolism,Cellular,O2 consumption,umol O2 l min,0.7133858,0.08503937,0.0490975,3,0.4629921,0.06141732,0.03545931,3,1.7133858,1.4629921,-0.157987691,-0.157987691,0.002266347,,
M'Rabet,2205,106,2018,,Marine Pollution Bulletin,Autotroph,Phytoplankton,dinoflagellate,Alexandrium pacificum,Alexandrium pacificum,NA,NA,0,,,wild,21,2,ug l,2,120 h,5,Plant-specific,Cellular,Photosynthesis,umol O2 l min,2.559055,0.22637795,0.13069937,3,1.05315,0.22637795,0.13069937,3,3.559055,2.05315,-0.550119861,-0.550119861,0.013119737,,
M'Rabet,2206,106,2018,,Marine Pollution Bulletin,Autotroph,Phytoplankton,dinoflagellate,Alexandrium pacificum,Alexandrium pacificum,NA,NA,0,,,wild,21,20,ug l,20,120 h,5,Plant-specific,Cellular,Photosynthesis,umol O2 l min,2.559055,0.22637795,0.13069937,3,0.6692913,0.11811024,0.06819098,3,3.559055,1.6692913,-0.757095895,-0.757095895,0.007585299,,
Chan,2207,107,2012,"Disruption of the hypothalamic-pituitary-thyroid axis in zebrafish embryolarvae following waterborne exposure to BDE-47, TBBPA and BPA",Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,26,6,mg l,6000,96 h,4,Survival,Organism,Survival,%,100,0,,3,99.6268657,0.7462687,0.4308584,3,101,100.6268657,-0.00370124,-0.00370124,0.001844825,,https://www.sciencedirect.com/science/article/pii/S0166445X11002979
Chan,2208,107,2012,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,26,7,mg l,7000,96 h,4,Survival,Organism,Survival,%,100,0,,3,95.1492537,1.119403,0.6462876,3,101,96.1492537,-0.049218807,-0.049218807,0.004344159,,
Chan,2209,107,2012,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,26,7.5,mg l,7500,96 h,4,Survival,Organism,Survival,%,100,0,,3,82.0895522,5.5970149,3.2314381,3,101,83.0895522,-0.195201549,-0.195201549,0.125673946,,
Chan,2210,107,2012,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,26,8,mg l,8000,96 h,4,Survival,Organism,Survival,%,100,0,,3,51.119403,1.8656716,1.077146,3,101,52.119403,-0.661583219,-0.661583219,0.022261259,,
Chan,2211,107,2012,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,26,8.5,mg l,8500,96 h,4,Survival,Organism,Survival,%,100,0,,3,35.0746269,4.4776119,2.5851505,3,101,36.0746269,-1.029530755,-1.029530755,0.185254938,,
Chan,2212,107,2012,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,26,9,mg l,9000,96 h,4,Survival,Organism,Survival,%,100,0,,3,0.3731343,1.119403,0.6462876,3,101,1.3731343,-4.29802458,-4.29802458,0.304185608,,
Chan,2213,107,2012,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,26,1,mg l,1000,96 h,4,Development,Organism,Hatching success,%,81.6176471,3.6764706,2.1226113,3,74.2647059,16.1764706,9.3394896,3,82.6176471,75.2647059,-0.093211991,-0.093211991,1.213458003,,
Chan,2214,107,2012,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,26,2.5,mg l,2500,96 h,4,Development,Organism,Hatching success,%,81.6176471,3.6764706,2.1226113,3,88.6029412,4.7794118,2.7593947,3,82.6176471,89.6029412,0.081164842,0.081164842,0.139511876,,
Chan,2215,107,2012,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,26,4,mg l,4000,96 h,4,Development,Organism,Hatching success,%,81.6176471,3.6764706,2.1226113,3,83.0882353,3.6764706,2.1226113,3,82.6176471,84.0882353,0.017643365,0.017643365,0.108114465,,
Chan,2216,107,2012,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,26,6.5,mg l,6500,96 h,4,Development,Organism,Hatching success,%,81.6176471,3.6764706,2.1226113,3,10.2941176,5.5147059,3.1839169,3,82.6176471,11.2941176,-1.989941279,-1.989941279,0.952109933,,
Chan,2217,107,2012,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,26,10,mg l,10000,96 h,4,Development,Organism,Hatching success,%,81.6176471,3.6764706,2.1226113,3,0,0,,3,82.6176471,1,-4.414223303,-4.414223303,0.054534096,,
Wang,2218,108,2013,"Bisphenol A affects axonal growth, musculature and motor behavior in developing zebrafish",Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,1,uM,228.29,48 hpf,2,Behaviour,Organism,Activity,ms,409.863946,228.1702018,34.01360544,45,357.142857,171.1276513,25.51020408,45,410.863946,358.142857,-0.137330179,-0.137330179,4.632905311,,https://www.sciencedirect.com/science/article/pii/S0166445X13001860
Wang,2219,108,2013,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,5,uM,1141.45,48 hpf,2,Behaviour,Organism,Activity,ms,409.863946,228.1702018,34.01360544,45,372.44898,216.7616917,32.31292517,45,410.863946,373.44898,-0.095480733,-0.095480733,5.611733342,,
Wang,2220,108,2013,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,15,uM,3424.35,48 hpf,2,Behaviour,Organism,Activity,ms,409.863946,228.1702018,34.01360544,45,231.292517,91.2680807,13.60544218,45,410.863946,232.292517,-0.570264701,-0.570264701,3.612710488,,
Wang,2221,108,2013,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,1,uM,228.29,48 hpf,2,Behaviour,Organism,Distance moved,mm,4.548495,3.0287877,0.45150502,45,4.063545,2.2435465,0.33444816,45,5.548495,5.063545,-0.091459889,-0.091459889,0.058831282,,
Wang,2222,108,2013,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,5,uM,1141.45,48 hpf,2,Behaviour,Organism,Distance moved,mm,4.548495,3.0287877,0.45150502,45,3.645485,1.5704825,0.23411371,45,5.548495,4.645485,-0.17763094,-0.17763094,0.0485393,,
Wang,2223,108,2013,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,15,uM,3424.35,48 hpf,2,Behaviour,Organism,Distance moved,mm,4.548495,3.0287877,0.45150502,45,3.093645,1.7948372,0.26755853,45,5.548495,4.093645,-0.304090949,-0.304090949,0.054228402,,
Wang,2224,108,2013,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,1,uM,228.29,120 hpf,5,Locomotion,Organism,Speed,mm s,2.046948,0.6235477,0.0657277,90,1.784038,0.8017042,0.08450704,90,3.046948,2.784038,-0.090238042,-0.090238042,0.003982992,,
Wang,2225,108,2013,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,5,uM,1141.45,120 hpf,5,Locomotion,Organism,Speed,mm s,2.046948,0.6235477,0.0657277,90,1.821596,0.6235477,0.0657277,90,3.046948,2.821596,-0.076837752,-0.076837752,0.00294895,,
Wang,2226,108,2013,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,15,uM,3424.35,120 hpf,5,Locomotion,Organism,Speed,mm s,2.046948,0.6235477,0.0657277,90,1.699531,0.6235477,0.0657277,90,3.046948,2.699531,-0.12106238,-0.12106238,0.003018181,,
Wang,2227,108,2013,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,1,uM,228.29,96 hpf,4,Abnormality & damage,Cellular,DNA damage,%,16.066946,9.7229707,2.51046025,15,44.937238,7.7783766,2.0083682,15,17.066946,45.937238,0.990132463,-0.990132463,0.457081343,,
Wang,2228,108,2013,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,5,uM,1141.45,96 hpf,4,Abnormality & damage,Cellular,DNA damage,%,16.066946,9.7229707,2.51046025,15,42.175732,8.7506737,2.25941423,15,17.066946,43.175732,0.928134968,-0.928134968,0.487512449,,
Wang,2229,108,2013,,Aquatic Toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,15,uM,3424.35,96 hpf,4,Abnormality & damage,Cellular,DNA damage,%,16.066946,9.7229707,2.51046025,15,55.230126,8.7506737,2.25941423,15,17.066946,56.230126,1.192309053,-1.192309053,0.460062619,,
Song,2230,109,2014,Assessing developmental toxicity and estrogenic activity of halogenated bisphenol A on zebrafish (Danio rerio),Chemosphere,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,0.5,mg l,500,72 hpf,3,Abnormality & damage,Cellular,Yolk sac edema,%,4.4,0,,3,0,0,,3,5.4,1,-1.686398954,1.686398954,0,no variation,https://www.sciencedirect.com/science/article/pii/S0045653514005943
Song,2231,109,2014,,Chemosphere,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,1,mg l,1000,72 hpf,3,Abnormality & damage,Cellular,Yolk sac edema,%,4.4,0,,3,5.6,0,,3,5.4,6.6,0.200670695,-0.200670695,0,no variation,
Song,2232,109,2014,,Chemosphere,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,1.5,mg l,1500,72 hpf,3,Abnormality & damage,Cellular,Yolk sac edema,%,4.4,0,,3,4.4,0,,3,5.4,5.4,0,0,0,no variation,
Song,2233,109,2014,,Chemosphere,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,0.5,mg l,500,21 days,21,Survival,Organism,Survival,%,89.37729,4.761905,3.367175,2,87.54579,3.663004,2.590135,2,90.37729,88.54579,-0.0204732,-0.0204732,0.201216865,,
Song,2234,109,2014,,Chemosphere,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,1,mg l,1000,21 days,21,Survival,Organism,Survival,%,89.37729,4.761905,3.367175,2,92.67399,2.930403,2.072108,2,90.37729,93.67399,0.035827544,0.035827544,0.171286319,,
Song,2235,109,2014,,Chemosphere,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,1.5,mg l,1500,21 days,21,Survival,Organism,Survival,%,89.37729,4.761905,3.367175,2,86.08059,4.029304,2.849148,2,90.37729,87.08059,-0.037159007,-0.037159007,0.218670344,,
