paper_ID,country,area,taxa,common_name,scientific_name,trophic_level,food_type,environment,tissue,data,BPA,unit,DL,censored,BPA_zero,estimated_BPA,estimated_BPA_2,sample_size,citation,link
54,Spain,Segre River,Molluscs,,Ancylus_fluviatilis,Primary consumer,Herbivore,freshwater,whole sample,max,8.7,ng g,0.4,FALSE,8.7,8.7,8.7,6,Nurulnadia et al (2014),
54,Spain,Segre River,Other invertebrates,Insect,Hydropsyche,Primary consumer,Detritivore,freshwater,whole sample,min,0.32,ng g,0.4,FALSE,0.32,0.32,0.32,6,Nurulnadia et al (2014),
54,Spain,Segre River,Other invertebrates,Insect,Hydropsyche,Primary consumer,Detritivore,freshwater,whole sample,max,8.7,ng g,0.4,FALSE,8.7,8.7,8.7,6,Nurulnadia et al (2014),
54,Spain,Segre River,Other invertebrates,Flatworm,Phagocata,Secondary consumer,Carnivore,freshwater,whole sample,min,0.32,ng g,0.4,FALSE,0.32,0.32,0.32,6,Nurulnadia et al (2014),
54,Spain,Segre River,Other invertebrates,Flatworm,Phagocata,Secondary consumer,Carnivore,freshwater,whole sample,max,8.7,ng g,0.4,FALSE,8.7,8.7,8.7,6,Nurulnadia et al (2014),
55,France,Bourbre River,Molluscs,Mudsnail,Potamopyrgus_antipodarum,Primary consumer,Detritivore,freshwater,whole sample,mean,18.767,ng g,16.8,FALSE,18.767,18.767,18.767,,Gust et al (2014),https://www.sciencedirect.com/science/article/pii/S0043135414000979
55,France,Bourbre River,Molluscs,Mudsnail,Potamopyrgus_antipodarum,Primary consumer,Detritivore,freshwater,whole sample,mean,36.433,ng g,16.8,FALSE,36.433,36.433,36.433,,Gust et al (2014),
55,France,Bourbre River,Molluscs,Mudsnail,Potamopyrgus_antipodarum,Primary consumer,Detritivore,freshwater,whole sample,mean,20.6,ng g,16.8,FALSE,20.6,20.6,20.6,,Gust et al (2014),
55,France,Bourbre River,Molluscs,Mudsnail,Potamopyrgus_antipodarum,Primary consumer,Detritivore,freshwater,whole sample,mean,91.667,ng g,16.8,FALSE,91.667,91.667,91.667,,Gust et al (2014),
55,US,Allegheny & Monongehela Rivers,Fish,Alewife,Alosa_pseudoharengus,Secondary consumer,Carnivore,freshwater,brain,min,0,ng g,0.001,FALSE,0,0,0,,Renz et al (2013),https://link.springer.com/article/10.1007/s10646-013-1054-0
55,US,Allegheny & Monongehela Rivers,Fish,Alewife,Alosa_pseudoharengus,Secondary consumer,Carnivore,freshwater,brain,max,0.0275,ng g,0.001,FALSE,0.0275,0.0275,0.0275,,Renz et al (2013),
55,US,Allegheny & Monongehela Rivers,Fish,American shad,Alosa_sapidissima,Secondary consumer,Carnivore,freshwater,brain,min,0,ng g,0.001,FALSE,0,0,0,,Renz et al (2013),
55,US,Allegheny & Monongehela Rivers,Fish,American shad,Alosa_sapidissima,Secondary consumer,Carnivore,freshwater,brain,max,1.0275,ng g,0.001,FALSE,1.0275,1.0275,1.0275,,Renz et al (2013),
55,US,Allegheny & Monongehela Rivers,Fish,smallmouth bass,Micropterus_dolomieu,Secondary consumer,Carnivore,freshwater,brain,min,0,ng g,0.001,FALSE,0,0,0,,Renz et al (2013),
55,US,Allegheny & Monongehela Rivers,Fish,smallmouth bass,Micropterus_dolomieu,Secondary consumer,Carnivore,freshwater,brain,max,2.0275,ng g,0.001,FALSE,2.0275,2.0275,2.0275,,Renz et al (2013),
55,US,Allegheny & Monongehela Rivers,Fish,,,Secondary consumer,Carnivore,freshwater,brain,min,0,ng g,0.001,FALSE,0,0,0,,Renz et al (2013),
55,US,Allegheny & Monongehela Rivers,Fish,,,Secondary consumer,Carnivore,freshwater,brain,max,0.066,ng g,0.001,FALSE,0.066,0.066,0.066,,Renz et al (2013),
55,US,Allegheny & Monongehela Rivers,Fish,,,Secondary consumer,Carnivore,freshwater,brain,min,0.001,ng g,0.001,TRUE,0,0.0005,0.000707107,,Renz et al (2013),
55,US,Allegheny & Monongehela Rivers,Fish,,,Secondary consumer,Carnivore,freshwater,brain,max,0.02,ng g,0.001,FALSE,0.02,0.02,0.02,,Renz et al (2013),
55,US,Allegheny & Monongehela Rivers,Fish,,,Secondary consumer,Carnivore,freshwater,brain,min,0.003,ng g,0.001,FALSE,0.003,0.003,0.003,,Renz et al (2013),
55,US,Allegheny & Monongehela Rivers,Fish,,,Secondary consumer,Carnivore,freshwater,brain,max,0.12,ng g,0.001,FALSE,0.12,0.12,0.12,,Renz et al (2013),
55,US,Allegheny & Monongehela Rivers,Fish,,,Secondary consumer,Carnivore,freshwater,brain,mean,0.01,ng g,0.001,FALSE,0.01,0.01,0.01,,Renz et al (2013),
55,US,Allegheny & Monongehela Rivers,Fish,,,Secondary consumer,Carnivore,freshwater,brain,min,0.009,ng g,0.001,FALSE,0.009,0.009,0.009,,Renz et al (2013),
55,US,Allegheny & Monongehela Rivers,Fish,,,Secondary consumer,Carnivore,freshwater,brain,max,0.0857,ng g,0.001,FALSE,0.0857,0.0857,0.0857,,Renz et al (2013),
55,US,Allegheny & Monongehela Rivers,Fish,,,Secondary consumer,Carnivore,freshwater,brain,min,0.0003,ng g,0.001,FALSE,0.0003,0.0003,0.0003,,Renz et al (2013),
55,US,Allegheny & Monongehela Rivers,Fish,,,Secondary consumer,Carnivore,freshwater,brain,max,0.009,ng g,0.001,FALSE,0.009,0.009,0.009,,Renz et al (2013),
56,Italy,Tyrrhenian Sea,Fish,Salpa,Sarpa_salpa,Secondary consumer,Omnivore,marine,muscle,mean,5,ng g,0.1,FALSE,5,5,5,21,Mita et al (2011),https://www.sciencedirect.com/science/article/pii/S0045653510011112
56,Italy,Tyrrhenian Sea,Fish,Grey mullet,Mugil_cephalus,Primary consumer,Detritivore,marine,muscle,mean,4,ng g,0.1,FALSE,4,4,4,21,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,White bream,Diplodus_sargus,Secondary consumer,Carnivore,marine,muscle,mean,0.9,ng g,0.1,FALSE,0.9,0.9,0.9,18,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,Umbrina,Umbrina_cirrhosa,Secondary consumer,Carnivore,marine,muscle,mean,0.9,ng g,0.1,FALSE,0.9,0.9,0.9,12,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,European bass,Morone_labrax,Secondary consumer,Carnivore,marine,muscle,mean,0.9,ng g,0.1,FALSE,0.9,0.9,0.9,15,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,Salpa,Sarpa_salpa,Secondary consumer,Omnivore,marine,muscle,mean,2,ng g,0.1,FALSE,2,2,2,21,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,Grey mullet,Mugil_cephalus,Primary consumer,Detritivore,marine,muscle,mean,0.8,ng g,0.1,FALSE,0.8,0.8,0.8,21,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,White bream,Diplodus_sargus,Secondary consumer,Carnivore,marine,muscle,mean,0.8,ng g,0.1,FALSE,0.8,0.8,0.8,18,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,Umbrina,Umbrina_cirrhosa,Secondary consumer,Carnivore,marine,muscle,mean,0.7,ng g,0.1,FALSE,0.7,0.7,0.7,12,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,European bass,Morone_labrax,Secondary consumer,Carnivore,marine,muscle,mean,0.5,ng g,0.1,FALSE,0.5,0.5,0.5,15,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,Salpa,Sarpa_salpa,Secondary consumer,Omnivore,marine,liver,mean,6,ng g,0.1,FALSE,6,6,6,21,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,Grey mullet,Mugil_cephalus,Primary consumer,Detritivore,marine,liver,mean,4,ng g,0.1,FALSE,4,4,4,21,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,White bream,Diplodus_sargus,Secondary consumer,Carnivore,marine,liver,mean,2,ng g,0.1,FALSE,2,2,2,18,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,Umbrina,Umbrina_cirrhosa,Secondary consumer,Carnivore,marine,liver,mean,2,ng g,0.1,FALSE,2,2,2,12,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,European bass,Morone_labrax,Secondary consumer,Carnivore,marine,liver,mean,2,ng g,0.1,FALSE,2,2,2,15,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,Salpa,Sarpa_salpa,Secondary consumer,Omnivore,marine,liver,mean,2,ng g,0.1,FALSE,2,2,2,21,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,Grey mullet,Mugil_cephalus,Primary consumer,Detritivore,marine,liver,mean,1.2,ng g,0.1,FALSE,1.2,1.2,1.2,21,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,White bream,Diplodus_sargus,Secondary consumer,Carnivore,marine,liver,mean,1.4,ng g,0.1,FALSE,1.4,1.4,1.4,18,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,Umbrina,Umbrina_cirrhosa,Secondary consumer,Carnivore,marine,liver,mean,1.2,ng g,0.1,FALSE,1.2,1.2,1.2,12,Mita et al (2011),
56,Italy,Tyrrhenian Sea,Fish,European bass,Morone_labrax,Secondary consumer,Carnivore,marine,liver,mean,0.75,ng g,0.1,FALSE,0.75,0.75,0.75,15,Mita et al (2011),
57,Thailand,Rayong,Molluscs,Green mussel,Perna_viridis,Primary consumer,Planktivore,marine,whole sample,mean,37.15,ng g,1.3,FALSE,37.15,37.15,37.15,,Ocharoen et al (2018),https://www.sciencedirect.com/science/article/pii/S0044848618312456
57,Thailand,Rayong,Molluscs,Green mussel,Perna_viridis,Primary consumer,Planktivore,marine,whole sample,mean,1.3,ng g,1.3,TRUE,0,0.65,0.919238816,,Ocharoen et al (2018),
57,Thailand,Rayong,Molluscs,Green mussel,Perna_viridis,Primary consumer,Planktivore,marine,whole sample,mean,109.97,ng g,1.3,FALSE,109.97,109.97,109.97,,Ocharoen et al (2018),
57,Thailand,Rayong,Molluscs,Green mussel,Perna_viridis,Primary consumer,Planktivore,marine,whole sample,mean,13.09,ng g,1.3,FALSE,13.09,13.09,13.09,,Ocharoen et al (2018),
57,Thailand,Rayong,Molluscs,Green mussel,Perna_viridis,Primary consumer,Planktivore,marine,whole sample,mean,15.3,ng g,1.3,FALSE,15.3,15.3,15.3,,Ocharoen et al (2018),
57,Thailand,Rayong,Molluscs,Green mussel,Perna_viridis,Primary consumer,Planktivore,marine,whole sample,mean,1.3,ng g,1.3,TRUE,0,0.65,0.919238816,,Ocharoen et al (2018),
58,Malaysia,Pulau Kukup,Fish,Golden pomfret,Trachinotus_blochii,Secondary consumer,Carnivore,marine,muscle,mean,0.322,ng g,0.005,FALSE,0.322,0.322,0.322,,Ismail et al (2018),https://www.sciencedirect.com/science/article/pii/S0025326X17310755
58,Malaysia,Pulau Kukup,Fish,Snapper,Lutjanus_campechanus,Secondary consumer,Carnivore,marine,muscle,mean,0.084,ng g,0.005,FALSE,0.084,0.084,0.084,,Ismail et al (2018),
58,Malaysia,Pulau Kukup,Fish,Barramundi,Lates_calcarifer,Secondary consumer,Carnivore,marine,muscle,mean,0.078,ng g,0.005,FALSE,0.078,0.078,0.078,,Ismail et al (2018),
59,China,Taihu lake,Plankton,phytoplankton,,Primary producer,Autotroph,freshwater,whole sample,mean,0.22,ng g,0.147,FALSE,0.22,0.22,0.22,,Wang et al (2017),https://www.sciencedirect.com/science/article/pii/S0048969717310112
59,China,Taihu lake,Plankton,zooplankton,,Primary consumer,Herbivore,freshwater,whole sample,mean,0.5,ng g,0.147,FALSE,0.5,0.5,0.5,,Wang et al (2017),
59,China,Taihu lake,Molluscs,snail,,Primary consumer,Herbivore,freshwater,whole sample,mean,7.5,ng g,0.147,FALSE,7.5,7.5,7.5,30,Wang et al (2017),trophic level
59,China,Taihu lake,Crustaceans,white shrimp,Exopalaemon,Primary consumer,Detritivore,freshwater,whole sample,mean,2,ng g,0.147,FALSE,2,2,2,30,Wang et al (2017),
59,China,Taihu lake,Crustaceans,lobster,Palinuridae,Secondary consumer,Omnivore,freshwater,whole sample,mean,2,ng g,0.147,FALSE,2,2,2,10,Wang et al (2017),
59,China,Taihu lake,Fish,mud fish,Misgurnus_anguillicaudatus,Secondary consumer,Omnivore,freshwater,whole sample,mean,7.5,ng g,0.147,FALSE,7.5,7.5,7.5,10,Wang et al (2017),
59,China,Taihu lake,Fish,trash fish,,Primary consumer,Planktivore,freshwater,whole sample,mean,9,ng g,0.147,FALSE,9,9,9,20,Wang et al (2017),
59,China,Taihu lake,Fish,parva,Pseudorasbora_parva,Primary consumer,Planktivore,freshwater,whole sample,mean,14.5,ng g,0.147,FALSE,14.5,14.5,14.5,20,Wang et al (2017),
59,China,Taihu lake,Fish,carp,Cyprinus_carpio,Secondary consumer,Omnivore,freshwater,whole sample,mean,12,ng g,0.147,FALSE,12,12,12,8,Wang et al (2017),
59,China,Taihu lake,Fish,chinese bitterling,Rhodeus_sinensis,Secondary consumer,Omnivore,freshwater,whole sample,mean,10,ng g,0.147,FALSE,10,10,10,10,Wang et al (2017),
59,China,Taihu lake,Fish,catfish,Silurus_asotus,Secondary consumer,Carnivore,freshwater,whole sample,mean,14,ng g,0.147,FALSE,14,14,14,10,Wang et al (2017),
59,China,Taihu lake,Fish,gobies,Ctenogobius_giurinus,Secondary consumer,Omnivore,freshwater,whole sample,mean,11,ng g,0.147,FALSE,11,11,11,15,Wang et al (2017),
59,China,Taihu lake,Fish,whitebait,Reganisalanx_brachyrostralis,Primary consumer,Planktivore,freshwater,whole sample,mean,1,ng g,0.147,FALSE,1,1,1,30,Wang et al (2017),larvae
59,China,Taihu lake,Fish,minnows,Hemiculter_leucisculus,Primary consumer,Detritivore,freshwater,whole sample,mean,2,ng g,0.147,FALSE,2,2,2,15,Wang et al (2017),
59,China,Taihu lake,Fish,Crucian carp ,Carassius_cuvieri,Primary consumer,Herbivore,freshwater,whole sample,mean,14.5,ng g,0.147,FALSE,14.5,14.5,14.5,15,Wang et al (2017),
59,China,Taihu lake,Fish,anchovy,Coilia_mystus,Primary consumer,Planktivore,freshwater,whole sample,mean,4,ng g,0.147,FALSE,4,4,4,20,Wang et al (2017),
59,China,Taihu lake,Fish,snake fish,Monopterus_albus,Secondary consumer,Carnivore,freshwater,whole sample,mean,1.5,ng g,0.147,FALSE,1.5,1.5,1.5,10,Wang et al (2017),
60,US,Hunting creek,Fish,white perch,Morone_americana,Secondary consumer,Carnivore,freshwater,whole body,mean,110,ng g,1,FALSE,110,110,110,,Arya et al (2017),https://www.tandfonline.com/doi/full/10.1080/10934529.2017.1312975
60,US,Hunting creek,Fish,banded killifish,Fundulus_diaphanus,Secondary consumer,Carnivore,freshwater,whole body,mean,200,ng g,1,FALSE,200,200,200,,Arya et al (2017),
61,China,Taichou,Fish,Bartail flathead ,Platycephalus_indicus,Secondary consumer,Carnivore,marine,whole body,mean,2.58,ng g,0.4,FALSE,2.58,2.58,2.58,1,Gu et al (2016),https://www.sciencedirect.com/science/article/pii/S0048969715306719
61,China,Zhoushan,Fish,Chub mackerel,Scomber_japonicus,Secondary consumer,Carnivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,13,Gu et al (2016),
61,China,Yangtze River Delta,Fish,Daggertooth pike conger ,Muraenesox_cinereus,Secondary consumer,Carnivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,2,Gu et al (2016),
61,China,Yangtze River Delta,Fish,Grey mullet,Mugil_cephalus,Primary consumer,Detritivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,3,Gu et al (2016),
61,China,Yangtze River Delta,Fish,Great blue spotted mudskipper ,Boleophthalmus_pectinirostris,Primary consumer,Herbivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,2,Gu et al (2016),
61,China,Yangtze River Delta,Fish,Herring,Clupea_pallasii,Secondary consumer,Carnivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,1,Gu et al (2016),
61,China,Yangtze River Delta,Fish,John dory ,Zeus_faber,Secondary consumer,Carnivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,1,Gu et al (2016),
61,China,Yangtze River Delta,Fish,Japanese jack mackerel,Trachurus_japonicus,Secondary consumer,Carnivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,1,Gu et al (2016),
61,China,Yangtze River Delta,Fish,Japanese Spanish mackerel ,Scomberomorus_niphonius,Secondary consumer,Carnivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,2,Gu et al (2016),
61,China,Yangtze River Delta,Fish,Largehead hairtail ,Trichiurus_lepturus,Secondary consumer,Carnivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,6,Gu et al (2016),
61,China,Yangtze River Delta,Fish,Striped bonito ,Sarda_orientalis,Secondary consumer,Carnivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,8,Gu et al (2016),
61,China,Yangtze River Delta,Fish,Spotted catfish ,Arius_maculatus,Secondary consumer,Carnivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,1,Gu et al (2016),
61,China,Yangtze River Delta,Fish,Silver pomfret ,Pampus_argenteus,Primary consumer,Planktivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,1,Gu et al (2016),
61,China,Yangtze River Delta,Fish,Spiny red gurnard ,Chelidonichthys_spinosus,Secondary consumer,Carnivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,1,Gu et al (2016),
61,China,Yangtze River Delta,Fish,Tuna,Thunnus_thynnus,Secondary consumer,Carnivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,1,Gu et al (2016),
61,China,Yangtze River Delta,Fish,Yellow croaker ,Larimichthys_polyactis,Secondary consumer,Carnivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,8,Gu et al (2016),
61,China,Yangtze River Delta,Fish,Yellow goosefish ,Lophius_litulon,Secondary consumer,Carnivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,10,Gu et al (2016),
61,China,Yangtze River Delta,Fish,Tidewater goby ,Eucyclogobius_newberryi,Secondary consumer,Carnivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,1,Gu et al (2016),
61,China,Yangtze River Delta,Crustaceans,Coastal mud shrimp ,Solenocera_crassicornis,Primary consumer,Planktivore,marine,whole body,mean,1.93,ng g,0.4,FALSE,1.93,1.93,1.93,13,Gu et al (2016),
61,China,Yangtze River Delta,Crustaceans,Coastal mud shrimp ,Solenocera_crassicornis,Primary consumer,Planktivore,marine,whole body,min,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,13,Gu et al (2016),
61,China,Yangtze River Delta,Crustaceans,Coastal mud shrimp ,Solenocera_crassicornis,Primary consumer,Planktivore,marine,whole body,max,3.77,ng g,0.4,FALSE,3.77,3.77,3.77,13,Gu et al (2016),
61,China,Yangtze River Delta,Crustaceans,Chinese shrimp ,Penaeus_chinensis,Primary consumer,Detritivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,10,Gu et al (2016),
61,China,Yangtze River Delta,Molluscs,,Bullacta_exarata,Primary consumer,Herbivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,2,Gu et al (2016),
61,China,Yangtze River Delta,Molluscs,,Cyclinas_inensis,Primary consumer,Planktivore,marine,whole body,mean,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,4,Gu et al (2016),
62,Singapore,,Molluscs,lokan clam,Polymesoda_expansa,Primary consumer,Planktivore,marine,whole sample,min,0.4,ng g,0.4,TRUE,0,0.2,0.282842712,36,Bayen et al (2016),https://www.sciencedirect.com/science/article/pii/S0025326X16305100
62,Singapore,,Molluscs,lokan clam,Polymesoda_expansa,Primary consumer,Planktivore,marine,whole sample,max,33,ng g,0.4,FALSE,33,33,33,36,Bayen et al (2016),
63,Portugal,,Molluscs,,Mytilus,Primary consumer,Planktivore,marine,whole sample,mean,12.5,ng g,0.008,FALSE,12.5,12.5,12.5,,Alvarez-Munoz et al (2015),https://www.sciencedirect.com/science/article/pii/S0013935115300852
63,Italy,,Molluscs,Mediterranean mussel,Mytilus_galloprovincialis,Primary consumer,Planktivore,marine,whole sample,mean,6.3,ng g,0.008,FALSE,6.3,6.3,6.3,,Alvarez-Munoz et al (2015),
63,Italy,,Molluscs,striped venus clam,Chamalea_gallina,Primary consumer,Planktivore,marine,whole sample,mean,0.008,ng g,0.008,TRUE,0,0.004,0.005656854,,Alvarez-Munoz et al (2015),
63,Italy,,Molluscs,pacific oyster,Crassostrea_gigas,Primary consumer,Planktivore,marine,whole sample,mean,0.008,ng g,0.008,TRUE,0,0.004,0.005656854,,Alvarez-Munoz et al (2015),
63,Portugal,,Fish,mullet,Liza_aurata,Primary consumer,Detritivore,marine,whole body,mean,9.1,ng g,0.008,FALSE,9.1,9.1,9.1,,Alvarez-Munoz et al (2015),
63,Portugal,,Fish,mullet,Liza_aurata,Primary consumer,Detritivore,marine,whole body,mean,5.6,ng g,0.008,FALSE,5.6,5.6,5.6,,Alvarez-Munoz et al (2015),
63,Netherland,,Fish,European flounder,Platichthys_flesus,Secondary consumer,Carnivore,marine,whole body,mean,8.7,ng g,0.008,FALSE,8.7,8.7,8.7,,Alvarez-Munoz et al (2015),
64,China,Pearl river delta,Fish,Big head carp,Aristichthys_nobilis,Primary consumer,Planktivore,freshwater,muscle,mean,0.19,ng g,0.05,FALSE,0.19,0.19,0.19,6,Wei et al (2011),https://www.sciencedirect.com/science/article/pii/S0045653511005911
64,China,Pearl river delta,Fish,Catfish,Claris_fuscus,Secondary consumer,Carnivore,freshwater,muscle,mean,0.2,ng g,0.05,FALSE,0.2,0.2,0.2,21,Wei et al (2011),
64,China,Pearl river delta,Fish,Grass carp,Ctenopharyngodon_idella,Primary consumer,Herbivore,freshwater,muscle,mean,0.013,ng g,0.05,FALSE,0.013,0.013,0.013,6,Wei et al (2011),
64,China,Pearl river delta,Fish,Grey mullet,Mugil_cephalus,Primary consumer,Detritivore,freshwater,muscle,mean,0.06,ng g,0.05,FALSE,0.06,0.06,0.06,18,Wei et al (2011),
64,China,Pearl river delta,Fish,Mandarin fish,Siniperca_kneri,Secondary consumer,Carnivore,freshwater,muscle,mean,0.19,ng g,0.05,FALSE,0.19,0.19,0.19,3,Wei et al (2011),
64,China,Pearl river delta,Fish,mud carp,Cirrhinus_molitorella,Primary consumer,Herbivore,freshwater,muscle,mean,0.2,ng g,0.05,FALSE,0.2,0.2,0.2,15,Wei et al (2011),
64,China,Pearl river delta,Fish,Rice field eel,Monopterus_albus,Secondary consumer,Carnivore,freshwater,muscle,mean,0.05,ng g,0.05,FALSE,0.05,0.05,0.05,14,Wei et al (2011),
64,China,Pearl river delta,Fish,Snakehead,Channa_asiatiea,Secondary consumer,Carnivore,freshwater,muscle,mean,0.06,ng g,0.05,FALSE,0.06,0.06,0.06,10,Wei et al (2011),
64,China,Pearl river delta,Fish,Spotted snakehead,Channa_maculate,Secondary consumer,Carnivore,freshwater,muscle,mean,0.13,ng g,0.05,FALSE,0.13,0.13,0.13,10,Wei et al (2011),
64,China,Pearl river delta,Fish,Tilapia,Oreochromis_mossambicus,Secondary consumer,Omnivore,freshwater,muscle,mean,0.14,ng g,0.05,FALSE,0.14,0.14,0.14,10,Wei et al (2011),
64,China,Pearl river delta,Fish,Bartail flathead,Platycephalus_indicus,Secondary consumer,Carnivore,marine,muscle,mean,0.006,ng g,0.05,FALSE,0.006,0.006,0.006,6,Wei et al (2011),
64,China,Pearl river delta,Fish,Bigeye,Priacanthus_acracanthus,Secondary consumer,Carnivore,marine,muscle,mean,0.07,ng g,0.05,FALSE,0.07,0.07,0.07,33,Wei et al (2011),
64,China,Pearl river delta,Fish,Bleekers grouper,Epinephelus_bleekeri,Secondary consumer,Carnivore,marine,muscle,mean,0.05,ng g,0.05,TRUE,0,0.025,0.035355339,10,Wei et al (2011),
64,China,Pearl river delta,Fish,Goldspotted rabbitfish,Siganus_punctatus,Primary consumer,Herbivore,marine,muscle,mean,0.007,ng g,0.05,FALSE,0.007,0.007,0.007,15,Wei et al (2011),
64,China,Pearl river delta,Fish,Golden threadfin bream,Nemipterus_virgatus,Secondary consumer,Carnivore,marine,muscle,mean,0.08,ng g,0.05,FALSE,0.08,0.08,0.08,36,Wei et al (2011),
64,China,Pearl river delta,Fish,Orange-spotted grouper,Epinephelus_coioides,Secondary consumer,Carnivore,marine,muscle,mean,0.07,ng g,0.05,FALSE,0.07,0.07,0.07,9,Wei et al (2011),
64,China,Pearl river delta,Fish,Snubnose pompano,Trachinotus_blochii,Secondary consumer,Carnivore,marine,muscle,mean,0.1,ng g,0.05,FALSE,0.1,0.1,0.1,9,Wei et al (2011),
64,China,Pearl river delta,Fish,Tongue sole,Cynoglossus_robustus,Secondary consumer,Carnivore,marine,muscle,mean,0.11,ng g,0.05,FALSE,0.11,0.11,0.11,27,Wei et al (2011),
64,China,Pearl river delta,Fish,Yellow croaker,Pseudosciaena_crocea,Secondary consumer,Carnivore,marine,muscle,mean,0.09,ng g,0.05,FALSE,0.09,0.09,0.09,15,Wei et al (2011),
64,China,Pearl river delta,Fish,Yellow seafin,Acanthopagrus_latus,Secondary consumer,Carnivore,marine,muscle,mean,0.05,ng g,0.05,FALSE,0.05,0.05,0.05,9,Wei et al (2011),
65,China,Pearl river delta,Fish,Redbelly tilapia,Coptodon_zillii,Primary consumer,Herbivore,freshwater,muscle,mean,53,ng g,0.1,FALSE,53,53,53,,Peng et al (2018),https://setac.onlinelibrary.wiley.com/doi/abs/10.1002/etc.4150
65,China,Pearl river delta,Fish,Common carp,Cyprinus_carpio,Secondary consumer,Omnivore,freshwater,muscle,mean,81,ng g,0.1,FALSE,81,81,81,,Peng et al (2018),
65,China,Pearl river delta,Fish,Prussian carp,Carassius_gibelio,Secondary consumer,Omnivore,freshwater,muscle,mean,78,ng g,0.1,FALSE,78,78,78,,Peng et al (2018),
65,China,Pearl river delta,Fish,black bream,Megalobrama_hoffmanni,Secondary consumer,Omnivore,freshwater,muscle,mean,39,ng g,0.1,FALSE,39,39,39,,Peng et al (2018),
65,China,Pearl river delta,Fish,Grass carp,Ctenopharyngodon_idella,Primary consumer,Herbivore,freshwater,muscle,mean,48,ng g,0.1,FALSE,48,48,48,,Peng et al (2018),
65,China,Pearl river delta,Fish,mud carp,Cirrhinus_molitorella,Primary consumer,Herbivore,freshwater,muscle,mean,61,ng g,0.1,FALSE,61,61,61,,Peng et al (2018),
65,China,Pearl river delta,Fish,barbel chub,Squaliobarbus_curriculus,Primary consumer,Herbivore,freshwater,muscle,mean,38,ng g,0.1,FALSE,38,38,38,,Peng et al (2018),
65,China,Pearl river delta,Fish,silver carp,Hypophthalmichthys_molitrix,Primary consumer,Planktivore,freshwater,muscle,mean,58,ng g,0.1,FALSE,58,58,58,,Peng et al (2018),
65,China,Pearl river delta,Fish,Redbelly tilapia,Coptodon_zillii,Primary consumer,Herbivore,freshwater,muscle,mean,112,ng g,0.1,FALSE,112,112,112,,Peng et al (2018),
65,China,Pearl river delta,Fish,Common carp,Cyprinus_carpio,Secondary consumer,Omnivore,freshwater,muscle,mean,203,ng g,0.1,FALSE,203,203,203,,Peng et al (2018),
65,China,Pearl river delta,Fish,Prussian carp,Carassius_gibelio,Secondary consumer,Omnivore,freshwater,muscle,mean,103,ng g,0.1,FALSE,103,103,103,,Peng et al (2018),
